Pos { x: 91, y: 69 }, Pos { x: 91, y: 68 }, Up(Dir { dx: 0, dy: -1 }), 1
Pos { x: 101, y: 67 }, Pos { x: 101, y: 68 }, Down(Dir { dx: 0, dy: 1 }), 1099
Pos { x: 101, y: 68 }, Pos { x: 101, y: 69 }, Down(Dir { dx: 0, dy: 1 }), 1100
Pos { x: 101, y: 69 }, Pos { x: 101, y: 70 }, Down(Dir { dx: 0, dy: 1 }), 1101
Pos { x: 101, y: 70 }, Pos { x: 101, y: 71 }, Down(Dir { dx: 0, dy: 1 }), 1102
Pos { x: 101, y: 71 }, Pos { x: 101, y: 72 }, Down(Dir { dx: 0, dy: 1 }), 1103
Pos { x: 101, y: 72 }, Pos { x: 101, y: 73 }, Down(Dir { dx: 0, dy: 1 }), 1104
Pos { x: 101, y: 73 }, Pos { x: 101, y: 74 }, Down(Dir { dx: 0, dy: 1 }), 1105
Pos { x: 101, y: 74 }, Pos { x: 101, y: 75 }, Down(Dir { dx: 0, dy: 1 }), 1106
Pos { x: 101, y: 75 }, Pos { x: 101, y: 76 }, Down(Dir { dx: 0, dy: 1 }), 1107
Pos { x: 101, y: 76 }, Pos { x: 101, y: 77 }, Down(Dir { dx: 0, dy: 1 }), 1108
Pos { x: 101, y: 77 }, Pos { x: 101, y: 78 }, Down(Dir { dx: 0, dy: 1 }), 1109
Pos { x: 101, y: 78 }, Pos { x: 101, y: 79 }, Down(Dir { dx: 0, dy: 1 }), 1110
Pos { x: 101, y: 79 }, Pos { x: 101, y: 80 }, Down(Dir { dx: 0, dy: 1 }), 1111
Pos { x: 101, y: 80 }, Pos { x: 101, y: 81 }, Down(Dir { dx: 0, dy: 1 }), 1112
Pos { x: 101, y: 81 }, Pos { x: 101, y: 82 }, Down(Dir { dx: 0, dy: 1 }), 1113
Pos { x: 101, y: 82 }, Pos { x: 101, y: 83 }, Down(Dir { dx: 0, dy: 1 }), 1114
Pos { x: 101, y: 83 }, Pos { x: 101, y: 84 }, Down(Dir { dx: 0, dy: 1 }), 1115
Pos { x: 101, y: 84 }, Pos { x: 101, y: 85 }, Down(Dir { dx: 0, dy: 1 }), 1116
Pos { x: 101, y: 85 }, Pos { x: 101, y: 86 }, Down(Dir { dx: 0, dy: 1 }), 1117
Pos { x: 101, y: 85 }, Pos { x: 100, y: 85 }, Left(Dir { dx: -1, dy: 0 }), 1117
Pos { x: 100, y: 85 }, Pos { x: 99, y: 85 }, Left(Dir { dx: -1, dy: 0 }), 1118
Pos { x: 99, y: 85 }, Pos { x: 98, y: 85 }, Left(Dir { dx: -1, dy: 0 }), 1119
Pos { x: 98, y: 85 }, Pos { x: 97, y: 85 }, Left(Dir { dx: -1, dy: 0 }), 1120
Pos { x: 97, y: 85 }, Pos { x: 96, y: 85 }, Left(Dir { dx: -1, dy: 0 }), 1121
Pos { x: 96, y: 85 }, Pos { x: 95, y: 85 }, Left(Dir { dx: -1, dy: 0 }), 1122
Pos { x: 95, y: 85 }, Pos { x: 94, y: 85 }, Left(Dir { dx: -1, dy: 0 }), 1123
Pos { x: 94, y: 85 }, Pos { x: 93, y: 85 }, Left(Dir { dx: -1, dy: 0 }), 1124
Pos { x: 93, y: 85 }, Pos { x: 92, y: 85 }, Left(Dir { dx: -1, dy: 0 }), 1125
Pos { x: 92, y: 85 }, Pos { x: 91, y: 85 }, Left(Dir { dx: -1, dy: 0 }), 1126
Pos { x: 91, y: 85 }, Pos { x: 90, y: 85 }, Left(Dir { dx: -1, dy: 0 }), 1127
Pos { x: 90, y: 85 }, Pos { x: 89, y: 85 }, Left(Dir { dx: -1, dy: 0 }), 1128
Pos { x: 89, y: 85 }, Pos { x: 88, y: 85 }, Left(Dir { dx: -1, dy: 0 }), 1129
Pos { x: 88, y: 85 }, Pos { x: 87, y: 85 }, Left(Dir { dx: -1, dy: 0 }), 1130
Pos { x: 87, y: 85 }, Pos { x: 86, y: 85 }, Left(Dir { dx: -1, dy: 0 }), 1131
Pos { x: 86, y: 85 }, Pos { x: 85, y: 85 }, Left(Dir { dx: -1, dy: 0 }), 1132
Pos { x: 85, y: 85 }, Pos { x: 84, y: 85 }, Left(Dir { dx: -1, dy: 0 }), 1133
Pos { x: 84, y: 85 }, Pos { x: 83, y: 85 }, Left(Dir { dx: -1, dy: 0 }), 1134
Pos { x: 83, y: 85 }, Pos { x: 82, y: 85 }, Left(Dir { dx: -1, dy: 0 }), 1135
Pos { x: 82, y: 85 }, Pos { x: 81, y: 85 }, Left(Dir { dx: -1, dy: 0 }), 1136
Pos { x: 81, y: 85 }, Pos { x: 80, y: 85 }, Left(Dir { dx: -1, dy: 0 }), 1137
Pos { x: 80, y: 85 }, Pos { x: 79, y: 85 }, Left(Dir { dx: -1, dy: 0 }), 1138
Pos { x: 79, y: 85 }, Pos { x: 78, y: 85 }, Left(Dir { dx: -1, dy: 0 }), 1139
Pos { x: 78, y: 85 }, Pos { x: 77, y: 85 }, Left(Dir { dx: -1, dy: 0 }), 1140
Pos { x: 77, y: 85 }, Pos { x: 76, y: 85 }, Left(Dir { dx: -1, dy: 0 }), 1141
Pos { x: 76, y: 85 }, Pos { x: 75, y: 85 }, Left(Dir { dx: -1, dy: 0 }), 1142
Pos { x: 75, y: 85 }, Pos { x: 74, y: 85 }, Left(Dir { dx: -1, dy: 0 }), 1143
Pos { x: 74, y: 85 }, Pos { x: 73, y: 85 }, Left(Dir { dx: -1, dy: 0 }), 1144
Pos { x: 73, y: 85 }, Pos { x: 72, y: 85 }, Left(Dir { dx: -1, dy: 0 }), 1145
Pos { x: 72, y: 85 }, Pos { x: 71, y: 85 }, Left(Dir { dx: -1, dy: 0 }), 1146
Pos { x: 71, y: 85 }, Pos { x: 70, y: 85 }, Left(Dir { dx: -1, dy: 0 }), 1147
Pos { x: 70, y: 85 }, Pos { x: 69, y: 85 }, Left(Dir { dx: -1, dy: 0 }), 1148
Pos { x: 69, y: 85 }, Pos { x: 68, y: 85 }, Left(Dir { dx: -1, dy: 0 }), 1149
Pos { x: 68, y: 85 }, Pos { x: 67, y: 85 }, Left(Dir { dx: -1, dy: 0 }), 1150
Pos { x: 67, y: 85 }, Pos { x: 66, y: 85 }, Left(Dir { dx: -1, dy: 0 }), 1151
Pos { x: 66, y: 85 }, Pos { x: 65, y: 85 }, Left(Dir { dx: -1, dy: 0 }), 1152
Pos { x: 65, y: 85 }, Pos { x: 64, y: 85 }, Left(Dir { dx: -1, dy: 0 }), 1153
Pos { x: 64, y: 85 }, Pos { x: 63, y: 85 }, Left(Dir { dx: -1, dy: 0 }), 1154
Pos { x: 63, y: 85 }, Pos { x: 62, y: 85 }, Left(Dir { dx: -1, dy: 0 }), 1155
Pos { x: 62, y: 85 }, Pos { x: 61, y: 85 }, Left(Dir { dx: -1, dy: 0 }), 1156
Pos { x: 61, y: 85 }, Pos { x: 60, y: 85 }, Left(Dir { dx: -1, dy: 0 }), 1157
Pos { x: 60, y: 85 }, Pos { x: 59, y: 85 }, Left(Dir { dx: -1, dy: 0 }), 1158
Pos { x: 59, y: 85 }, Pos { x: 58, y: 85 }, Left(Dir { dx: -1, dy: 0 }), 1159
Pos { x: 58, y: 85 }, Pos { x: 57, y: 85 }, Left(Dir { dx: -1, dy: 0 }), 1160
Pos { x: 57, y: 85 }, Pos { x: 56, y: 85 }, Left(Dir { dx: -1, dy: 0 }), 1161
Pos { x: 56, y: 85 }, Pos { x: 55, y: 85 }, Left(Dir { dx: -1, dy: 0 }), 1162
Pos { x: 55, y: 85 }, Pos { x: 54, y: 85 }, Left(Dir { dx: -1, dy: 0 }), 1163
Pos { x: 54, y: 85 }, Pos { x: 53, y: 85 }, Left(Dir { dx: -1, dy: 0 }), 1164
Pos { x: 53, y: 85 }, Pos { x: 52, y: 85 }, Left(Dir { dx: -1, dy: 0 }), 1165
Pos { x: 52, y: 85 }, Pos { x: 51, y: 85 }, Left(Dir { dx: -1, dy: 0 }), 1166
Pos { x: 51, y: 85 }, Pos { x: 50, y: 85 }, Left(Dir { dx: -1, dy: 0 }), 1167
Pos { x: 50, y: 85 }, Pos { x: 49, y: 85 }, Left(Dir { dx: -1, dy: 0 }), 1168
Pos { x: 49, y: 85 }, Pos { x: 48, y: 85 }, Left(Dir { dx: -1, dy: 0 }), 1169
Pos { x: 48, y: 85 }, Pos { x: 47, y: 85 }, Left(Dir { dx: -1, dy: 0 }), 1170
Pos { x: 47, y: 85 }, Pos { x: 46, y: 85 }, Left(Dir { dx: -1, dy: 0 }), 1171
Pos { x: 47, y: 85 }, Pos { x: 47, y: 84 }, Up(Dir { dx: 0, dy: -1 }), 1171
Pos { x: 47, y: 84 }, Pos { x: 47, y: 83 }, Up(Dir { dx: 0, dy: -1 }), 1172
Pos { x: 47, y: 83 }, Pos { x: 47, y: 82 }, Up(Dir { dx: 0, dy: -1 }), 1173
Pos { x: 47, y: 82 }, Pos { x: 47, y: 81 }, Up(Dir { dx: 0, dy: -1 }), 1174
Pos { x: 47, y: 81 }, Pos { x: 47, y: 80 }, Up(Dir { dx: 0, dy: -1 }), 1175
Pos { x: 47, y: 80 }, Pos { x: 47, y: 79 }, Up(Dir { dx: 0, dy: -1 }), 1176
Pos { x: 47, y: 79 }, Pos { x: 47, y: 78 }, Up(Dir { dx: 0, dy: -1 }), 1177
Pos { x: 47, y: 78 }, Pos { x: 47, y: 77 }, Up(Dir { dx: 0, dy: -1 }), 1178
Pos { x: 47, y: 77 }, Pos { x: 47, y: 76 }, Up(Dir { dx: 0, dy: -1 }), 1179
Pos { x: 47, y: 76 }, Pos { x: 47, y: 75 }, Up(Dir { dx: 0, dy: -1 }), 1180
Pos { x: 47, y: 75 }, Pos { x: 47, y: 74 }, Up(Dir { dx: 0, dy: -1 }), 1181
Pos { x: 47, y: 74 }, Pos { x: 47, y: 73 }, Up(Dir { dx: 0, dy: -1 }), 1182
Pos { x: 47, y: 73 }, Pos { x: 47, y: 72 }, Up(Dir { dx: 0, dy: -1 }), 1183
Pos { x: 47, y: 72 }, Pos { x: 47, y: 71 }, Up(Dir { dx: 0, dy: -1 }), 1184
Pos { x: 47, y: 71 }, Pos { x: 47, y: 70 }, Up(Dir { dx: 0, dy: -1 }), 1185
Pos { x: 47, y: 70 }, Pos { x: 47, y: 69 }, Up(Dir { dx: 0, dy: -1 }), 1186
Pos { x: 47, y: 69 }, Pos { x: 47, y: 68 }, Up(Dir { dx: 0, dy: -1 }), 1187
Pos { x: 47, y: 68 }, Pos { x: 47, y: 67 }, Up(Dir { dx: 0, dy: -1 }), 1188
Pos { x: 47, y: 67 }, Pos { x: 47, y: 66 }, Up(Dir { dx: 0, dy: -1 }), 1189
Pos { x: 47, y: 66 }, Pos { x: 47, y: 65 }, Up(Dir { dx: 0, dy: -1 }), 1190
Pos { x: 47, y: 65 }, Pos { x: 47, y: 64 }, Up(Dir { dx: 0, dy: -1 }), 1191
Pos { x: 47, y: 64 }, Pos { x: 47, y: 63 }, Up(Dir { dx: 0, dy: -1 }), 1192
Pos { x: 47, y: 63 }, Pos { x: 47, y: 62 }, Up(Dir { dx: 0, dy: -1 }), 1193
Pos { x: 47, y: 62 }, Pos { x: 47, y: 61 }, Up(Dir { dx: 0, dy: -1 }), 1194
Pos { x: 47, y: 61 }, Pos { x: 47, y: 60 }, Up(Dir { dx: 0, dy: -1 }), 1195
Pos { x: 47, y: 60 }, Pos { x: 47, y: 59 }, Up(Dir { dx: 0, dy: -1 }), 1196
Pos { x: 47, y: 59 }, Pos { x: 47, y: 58 }, Up(Dir { dx: 0, dy: -1 }), 1197
Pos { x: 47, y: 58 }, Pos { x: 47, y: 57 }, Up(Dir { dx: 0, dy: -1 }), 1198
Pos { x: 47, y: 57 }, Pos { x: 47, y: 56 }, Up(Dir { dx: 0, dy: -1 }), 1199
Pos { x: 47, y: 56 }, Pos { x: 47, y: 55 }, Up(Dir { dx: 0, dy: -1 }), 1200
Pos { x: 47, y: 55 }, Pos { x: 47, y: 54 }, Up(Dir { dx: 0, dy: -1 }), 1201
Pos { x: 47, y: 54 }, Pos { x: 47, y: 53 }, Up(Dir { dx: 0, dy: -1 }), 1202
Pos { x: 47, y: 53 }, Pos { x: 47, y: 52 }, Up(Dir { dx: 0, dy: -1 }), 1203
Pos { x: 47, y: 52 }, Pos { x: 47, y: 51 }, Up(Dir { dx: 0, dy: -1 }), 1204
Pos { x: 47, y: 51 }, Pos { x: 47, y: 50 }, Up(Dir { dx: 0, dy: -1 }), 1205
Pos { x: 47, y: 50 }, Pos { x: 47, y: 49 }, Up(Dir { dx: 0, dy: -1 }), 1206
Pos { x: 47, y: 49 }, Pos { x: 47, y: 48 }, Up(Dir { dx: 0, dy: -1 }), 1207
Pos { x: 47, y: 48 }, Pos { x: 47, y: 47 }, Up(Dir { dx: 0, dy: -1 }), 1208
Pos { x: 47, y: 47 }, Pos { x: 47, y: 46 }, Up(Dir { dx: 0, dy: -1 }), 1209
Pos { x: 47, y: 46 }, Pos { x: 47, y: 45 }, Up(Dir { dx: 0, dy: -1 }), 1210
Pos { x: 47, y: 45 }, Pos { x: 47, y: 44 }, Up(Dir { dx: 0, dy: -1 }), 1211
Pos { x: 47, y: 44 }, Pos { x: 47, y: 43 }, Up(Dir { dx: 0, dy: -1 }), 1212
Pos { x: 47, y: 43 }, Pos { x: 47, y: 42 }, Up(Dir { dx: 0, dy: -1 }), 1213
Pos { x: 47, y: 42 }, Pos { x: 47, y: 41 }, Up(Dir { dx: 0, dy: -1 }), 1214
Pos { x: 47, y: 41 }, Pos { x: 47, y: 40 }, Up(Dir { dx: 0, dy: -1 }), 1215
Pos { x: 47, y: 40 }, Pos { x: 47, y: 39 }, Up(Dir { dx: 0, dy: -1 }), 1216
Pos { x: 47, y: 39 }, Pos { x: 47, y: 38 }, Up(Dir { dx: 0, dy: -1 }), 1217
Pos { x: 47, y: 38 }, Pos { x: 47, y: 37 }, Up(Dir { dx: 0, dy: -1 }), 1218
Pos { x: 47, y: 38 }, Pos { x: 48, y: 38 }, Right(Dir { dx: 1, dy: 0 }), 1218
Pos { x: 48, y: 38 }, Pos { x: 49, y: 38 }, Right(Dir { dx: 1, dy: 0 }), 1219
Pos { x: 49, y: 38 }, Pos { x: 50, y: 38 }, Right(Dir { dx: 1, dy: 0 }), 1220
Pos { x: 50, y: 38 }, Pos { x: 51, y: 38 }, Right(Dir { dx: 1, dy: 0 }), 1221
Pos { x: 51, y: 38 }, Pos { x: 52, y: 38 }, Right(Dir { dx: 1, dy: 0 }), 1222
Pos { x: 52, y: 38 }, Pos { x: 53, y: 38 }, Right(Dir { dx: 1, dy: 0 }), 1223
Pos { x: 53, y: 38 }, Pos { x: 54, y: 38 }, Right(Dir { dx: 1, dy: 0 }), 1224
Pos { x: 54, y: 38 }, Pos { x: 55, y: 38 }, Right(Dir { dx: 1, dy: 0 }), 1225
Pos { x: 55, y: 38 }, Pos { x: 56, y: 38 }, Right(Dir { dx: 1, dy: 0 }), 1226
Pos { x: 56, y: 38 }, Pos { x: 57, y: 38 }, Right(Dir { dx: 1, dy: 0 }), 1227
Pos { x: 57, y: 38 }, Pos { x: 58, y: 38 }, Right(Dir { dx: 1, dy: 0 }), 1228
Pos { x: 58, y: 38 }, Pos { x: 59, y: 38 }, Right(Dir { dx: 1, dy: 0 }), 1229
Pos { x: 59, y: 38 }, Pos { x: 60, y: 38 }, Right(Dir { dx: 1, dy: 0 }), 1230
Pos { x: 60, y: 38 }, Pos { x: 61, y: 38 }, Right(Dir { dx: 1, dy: 0 }), 1231
Pos { x: 61, y: 38 }, Pos { x: 62, y: 38 }, Right(Dir { dx: 1, dy: 0 }), 1232
Pos { x: 62, y: 38 }, Pos { x: 63, y: 38 }, Right(Dir { dx: 1, dy: 0 }), 1233
Pos { x: 63, y: 38 }, Pos { x: 64, y: 38 }, Right(Dir { dx: 1, dy: 0 }), 1234
Pos { x: 64, y: 38 }, Pos { x: 65, y: 38 }, Right(Dir { dx: 1, dy: 0 }), 1235
Pos { x: 65, y: 38 }, Pos { x: 66, y: 38 }, Right(Dir { dx: 1, dy: 0 }), 1236
Pos { x: 66, y: 38 }, Pos { x: 67, y: 38 }, Right(Dir { dx: 1, dy: 0 }), 1237
Pos { x: 67, y: 38 }, Pos { x: 68, y: 38 }, Right(Dir { dx: 1, dy: 0 }), 1238
Pos { x: 68, y: 38 }, Pos { x: 69, y: 38 }, Right(Dir { dx: 1, dy: 0 }), 1239
Pos { x: 69, y: 38 }, Pos { x: 70, y: 38 }, Right(Dir { dx: 1, dy: 0 }), 1240
Pos { x: 70, y: 38 }, Pos { x: 71, y: 38 }, Right(Dir { dx: 1, dy: 0 }), 1241
Pos { x: 71, y: 38 }, Pos { x: 72, y: 38 }, Right(Dir { dx: 1, dy: 0 }), 1242
Pos { x: 72, y: 38 }, Pos { x: 73, y: 38 }, Right(Dir { dx: 1, dy: 0 }), 1243
Pos { x: 73, y: 38 }, Pos { x: 74, y: 38 }, Right(Dir { dx: 1, dy: 0 }), 1244
Pos { x: 74, y: 38 }, Pos { x: 75, y: 38 }, Right(Dir { dx: 1, dy: 0 }), 1245
Pos { x: 75, y: 38 }, Pos { x: 76, y: 38 }, Right(Dir { dx: 1, dy: 0 }), 1246
Pos { x: 76, y: 38 }, Pos { x: 77, y: 38 }, Right(Dir { dx: 1, dy: 0 }), 1247
Pos { x: 77, y: 38 }, Pos { x: 78, y: 38 }, Right(Dir { dx: 1, dy: 0 }), 1248
Pos { x: 78, y: 38 }, Pos { x: 79, y: 38 }, Right(Dir { dx: 1, dy: 0 }), 1249
Pos { x: 79, y: 38 }, Pos { x: 80, y: 38 }, Right(Dir { dx: 1, dy: 0 }), 1250
Pos { x: 80, y: 38 }, Pos { x: 81, y: 38 }, Right(Dir { dx: 1, dy: 0 }), 1251
Pos { x: 81, y: 38 }, Pos { x: 82, y: 38 }, Right(Dir { dx: 1, dy: 0 }), 1252
Pos { x: 82, y: 38 }, Pos { x: 83, y: 38 }, Right(Dir { dx: 1, dy: 0 }), 1253
Pos { x: 83, y: 38 }, Pos { x: 84, y: 38 }, Right(Dir { dx: 1, dy: 0 }), 1254
Pos { x: 84, y: 38 }, Pos { x: 85, y: 38 }, Right(Dir { dx: 1, dy: 0 }), 1255
Pos { x: 85, y: 38 }, Pos { x: 86, y: 38 }, Right(Dir { dx: 1, dy: 0 }), 1256
Pos { x: 86, y: 38 }, Pos { x: 87, y: 38 }, Right(Dir { dx: 1, dy: 0 }), 1257
Pos { x: 87, y: 38 }, Pos { x: 88, y: 38 }, Right(Dir { dx: 1, dy: 0 }), 1258
Pos { x: 88, y: 38 }, Pos { x: 89, y: 38 }, Right(Dir { dx: 1, dy: 0 }), 1259
Pos { x: 89, y: 38 }, Pos { x: 90, y: 38 }, Right(Dir { dx: 1, dy: 0 }), 1260
Pos { x: 90, y: 38 }, Pos { x: 91, y: 38 }, Right(Dir { dx: 1, dy: 0 }), 1261
Pos { x: 91, y: 38 }, Pos { x: 92, y: 38 }, Right(Dir { dx: 1, dy: 0 }), 1262
Pos { x: 92, y: 38 }, Pos { x: 93, y: 38 }, Right(Dir { dx: 1, dy: 0 }), 1263
Pos { x: 93, y: 38 }, Pos { x: 94, y: 38 }, Right(Dir { dx: 1, dy: 0 }), 1264
Pos { x: 94, y: 38 }, Pos { x: 95, y: 38 }, Right(Dir { dx: 1, dy: 0 }), 1265
Pos { x: 94, y: 38 }, Pos { x: 94, y: 39 }, Down(Dir { dx: 0, dy: 1 }), 1265
Pos { x: 94, y: 39 }, Pos { x: 94, y: 40 }, Down(Dir { dx: 0, dy: 1 }), 1266
Pos { x: 94, y: 40 }, Pos { x: 94, y: 41 }, Down(Dir { dx: 0, dy: 1 }), 1267
Pos { x: 94, y: 41 }, Pos { x: 94, y: 42 }, Down(Dir { dx: 0, dy: 1 }), 1268
Pos { x: 94, y: 42 }, Pos { x: 94, y: 43 }, Down(Dir { dx: 0, dy: 1 }), 1269
Pos { x: 94, y: 43 }, Pos { x: 94, y: 44 }, Down(Dir { dx: 0, dy: 1 }), 1270
Pos { x: 94, y: 44 }, Pos { x: 94, y: 45 }, Down(Dir { dx: 0, dy: 1 }), 1271
Pos { x: 94, y: 45 }, Pos { x: 94, y: 46 }, Down(Dir { dx: 0, dy: 1 }), 1272
Pos { x: 94, y: 46 }, Pos { x: 94, y: 47 }, Down(Dir { dx: 0, dy: 1 }), 1273
Pos { x: 94, y: 47 }, Pos { x: 94, y: 48 }, Down(Dir { dx: 0, dy: 1 }), 1274
Pos { x: 94, y: 48 }, Pos { x: 94, y: 49 }, Down(Dir { dx: 0, dy: 1 }), 1275
Pos { x: 94, y: 49 }, Pos { x: 94, y: 50 }, Down(Dir { dx: 0, dy: 1 }), 1276
Pos { x: 94, y: 50 }, Pos { x: 94, y: 51 }, Down(Dir { dx: 0, dy: 1 }), 1277
Pos { x: 94, y: 51 }, Pos { x: 94, y: 52 }, Down(Dir { dx: 0, dy: 1 }), 1278
Pos { x: 94, y: 52 }, Pos { x: 94, y: 53 }, Down(Dir { dx: 0, dy: 1 }), 1279
Pos { x: 94, y: 53 }, Pos { x: 94, y: 54 }, Down(Dir { dx: 0, dy: 1 }), 1280
Pos { x: 94, y: 54 }, Pos { x: 94, y: 55 }, Down(Dir { dx: 0, dy: 1 }), 1281
Pos { x: 94, y: 55 }, Pos { x: 94, y: 56 }, Down(Dir { dx: 0, dy: 1 }), 1282
Pos { x: 94, y: 56 }, Pos { x: 94, y: 57 }, Down(Dir { dx: 0, dy: 1 }), 1283
Pos { x: 94, y: 57 }, Pos { x: 94, y: 58 }, Down(Dir { dx: 0, dy: 1 }), 1284
Pos { x: 94, y: 58 }, Pos { x: 94, y: 59 }, Down(Dir { dx: 0, dy: 1 }), 1285
Pos { x: 94, y: 59 }, Pos { x: 94, y: 60 }, Down(Dir { dx: 0, dy: 1 }), 1286
Pos { x: 94, y: 60 }, Pos { x: 94, y: 61 }, Down(Dir { dx: 0, dy: 1 }), 1287
Pos { x: 94, y: 60 }, Pos { x: 93, y: 60 }, Left(Dir { dx: -1, dy: 0 }), 1287
Pos { x: 93, y: 60 }, Pos { x: 92, y: 60 }, Left(Dir { dx: -1, dy: 0 }), 1288
Pos { x: 92, y: 60 }, Pos { x: 91, y: 60 }, Left(Dir { dx: -1, dy: 0 }), 1289
Pos { x: 91, y: 60 }, Pos { x: 90, y: 60 }, Left(Dir { dx: -1, dy: 0 }), 1290
Pos { x: 90, y: 60 }, Pos { x: 89, y: 60 }, Left(Dir { dx: -1, dy: 0 }), 1291
Pos { x: 89, y: 60 }, Pos { x: 88, y: 60 }, Left(Dir { dx: -1, dy: 0 }), 1292
Pos { x: 88, y: 60 }, Pos { x: 87, y: 60 }, Left(Dir { dx: -1, dy: 0 }), 1293
Pos { x: 87, y: 60 }, Pos { x: 86, y: 60 }, Left(Dir { dx: -1, dy: 0 }), 1294
Pos { x: 86, y: 60 }, Pos { x: 85, y: 60 }, Left(Dir { dx: -1, dy: 0 }), 1295
Pos { x: 85, y: 60 }, Pos { x: 84, y: 60 }, Left(Dir { dx: -1, dy: 0 }), 1296
Pos { x: 84, y: 60 }, Pos { x: 83, y: 60 }, Left(Dir { dx: -1, dy: 0 }), 1297
Pos { x: 83, y: 60 }, Pos { x: 82, y: 60 }, Left(Dir { dx: -1, dy: 0 }), 1298
Pos { x: 82, y: 60 }, Pos { x: 81, y: 60 }, Left(Dir { dx: -1, dy: 0 }), 1299
Pos { x: 81, y: 60 }, Pos { x: 80, y: 60 }, Left(Dir { dx: -1, dy: 0 }), 1300
Pos { x: 80, y: 60 }, Pos { x: 79, y: 60 }, Left(Dir { dx: -1, dy: 0 }), 1301
Pos { x: 79, y: 60 }, Pos { x: 78, y: 60 }, Left(Dir { dx: -1, dy: 0 }), 1302
Pos { x: 78, y: 60 }, Pos { x: 77, y: 60 }, Left(Dir { dx: -1, dy: 0 }), 1303
Pos { x: 77, y: 60 }, Pos { x: 76, y: 60 }, Left(Dir { dx: -1, dy: 0 }), 1304
Pos { x: 76, y: 60 }, Pos { x: 75, y: 60 }, Left(Dir { dx: -1, dy: 0 }), 1305
Pos { x: 75, y: 60 }, Pos { x: 74, y: 60 }, Left(Dir { dx: -1, dy: 0 }), 1306
Pos { x: 74, y: 60 }, Pos { x: 73, y: 60 }, Left(Dir { dx: -1, dy: 0 }), 1307
Pos { x: 73, y: 60 }, Pos { x: 72, y: 60 }, Left(Dir { dx: -1, dy: 0 }), 1308
Pos { x: 72, y: 60 }, Pos { x: 71, y: 60 }, Left(Dir { dx: -1, dy: 0 }), 1309
Pos { x: 71, y: 60 }, Pos { x: 70, y: 60 }, Left(Dir { dx: -1, dy: 0 }), 1310
Pos { x: 70, y: 60 }, Pos { x: 69, y: 60 }, Left(Dir { dx: -1, dy: 0 }), 1311
Pos { x: 69, y: 60 }, Pos { x: 68, y: 60 }, Left(Dir { dx: -1, dy: 0 }), 1312
Pos { x: 68, y: 60 }, Pos { x: 67, y: 60 }, Left(Dir { dx: -1, dy: 0 }), 1313
Pos { x: 67, y: 60 }, Pos { x: 66, y: 60 }, Left(Dir { dx: -1, dy: 0 }), 1314
Pos { x: 66, y: 60 }, Pos { x: 65, y: 60 }, Left(Dir { dx: -1, dy: 0 }), 1315
Pos { x: 65, y: 60 }, Pos { x: 64, y: 60 }, Left(Dir { dx: -1, dy: 0 }), 1316
Pos { x: 64, y: 60 }, Pos { x: 63, y: 60 }, Left(Dir { dx: -1, dy: 0 }), 1317
Pos { x: 63, y: 60 }, Pos { x: 62, y: 60 }, Left(Dir { dx: -1, dy: 0 }), 1318
Pos { x: 62, y: 60 }, Pos { x: 61, y: 60 }, Left(Dir { dx: -1, dy: 0 }), 1319
Pos { x: 61, y: 60 }, Pos { x: 60, y: 60 }, Left(Dir { dx: -1, dy: 0 }), 1320
Pos { x: 60, y: 60 }, Pos { x: 59, y: 60 }, Left(Dir { dx: -1, dy: 0 }), 1321
Pos { x: 59, y: 60 }, Pos { x: 58, y: 60 }, Left(Dir { dx: -1, dy: 0 }), 1322
Pos { x: 58, y: 60 }, Pos { x: 57, y: 60 }, Left(Dir { dx: -1, dy: 0 }), 1323
Pos { x: 57, y: 60 }, Pos { x: 56, y: 60 }, Left(Dir { dx: -1, dy: 0 }), 1324
Pos { x: 56, y: 60 }, Pos { x: 55, y: 60 }, Left(Dir { dx: -1, dy: 0 }), 1325
Pos { x: 55, y: 60 }, Pos { x: 54, y: 60 }, Left(Dir { dx: -1, dy: 0 }), 1326
Pos { x: 55, y: 60 }, Pos { x: 55, y: 59 }, Up(Dir { dx: 0, dy: -1 }), 1326
Pos { x: 55, y: 59 }, Pos { x: 55, y: 58 }, Up(Dir { dx: 0, dy: -1 }), 1327
Pos { x: 55, y: 58 }, Pos { x: 55, y: 57 }, Up(Dir { dx: 0, dy: -1 }), 1328
Pos { x: 55, y: 57 }, Pos { x: 55, y: 56 }, Up(Dir { dx: 0, dy: -1 }), 1329
Pos { x: 55, y: 56 }, Pos { x: 55, y: 55 }, Up(Dir { dx: 0, dy: -1 }), 1330
Pos { x: 55, y: 55 }, Pos { x: 55, y: 54 }, Up(Dir { dx: 0, dy: -1 }), 1331
Pos { x: 55, y: 54 }, Pos { x: 55, y: 53 }, Up(Dir { dx: 0, dy: -1 }), 1332
Pos { x: 55, y: 53 }, Pos { x: 55, y: 52 }, Up(Dir { dx: 0, dy: -1 }), 1333
Pos { x: 55, y: 52 }, Pos { x: 55, y: 51 }, Up(Dir { dx: 0, dy: -1 }), 1334
Pos { x: 55, y: 51 }, Pos { x: 55, y: 50 }, Up(Dir { dx: 0, dy: -1 }), 1335
Pos { x: 55, y: 50 }, Pos { x: 55, y: 49 }, Up(Dir { dx: 0, dy: -1 }), 1336
